GameIndex,AwayTeam,HomeTeam,AwayPlay,HomePlay,PlayStartTime,PlayEndTime,Make,PlayType,ScoreDifference,ActualDecisionO,OptimalDecisionO,OptimalWP,ActualWP,ETM,ActualDecisionD,OptimalDecisionD,OptimalWPD,ActualWPD,DETM
51,TOR,GSW,0,1,60,60,0,5,4,3,3,0.156166056,0.13330585,0,5,0,0.156166056,0.177171398,0
51,TOR,GSW,1,0,60,49,0,5,-2,2,2,0.80261762,0.798199615,0,5,0,0.80261762,0.841431766,0
51,TOR,GSW,1,0,49,39,1,2,-3,2,3,0.223566684,0.199387404,0.02417928,0,0,0.223566684,0,0
51,TOR,GSW,0,1,39,26,0,2,1,2,2,0.740577724,0.736828856,0.003748868,0,0,0.740577724,0,0
51,TOR,GSW,1,0,25,15,0,5,-1,2,2,0.911358705,0.765825359,0,5,5,0.802813544,0.841790324,0.03897678
51,TOR,GSW,1,0,15,15,0,0,-1,2,2,0.459986722,0.428650276,0.031336446,0,0,0.459986722,0,0
51,TOR,GSW,1,0,15,13,0,5,-1,2,2,0.968331305,0.775163378,0,5,5,0.841790324,0.852434713,0.010644389
51,TOR,GSW,1,0,13,6,0,2,-3,2,3,0.173343,0.103433531,0.069909469,0,0,0.173343,0,0
51,TOR,GSW,1,0,6,6,0,5,-3,2,2,0.999901718,0.973510798,0,5,5,0.987573128,0.987573128,0
51,TOR,GSW,1,0,6,2,1,2,-5,2,3,0.025792122,0.003622962,0.022169159,0,0,0.025792122,0,0
51,TOR,GSW,1,0,2,1,0,5,-3,2,2,0.999901718,0.997131894,0,5,5,0.997571759,0.999229825,0.001658066
51,TOR,GSW,1,0,1,1,0,3,-5,3,3,0.005879487,0.005879487,0,0,0,0.005879487,0,0
52,DAL,BOS,1,0,161,146,0,2,4,2,2,0.85698614,0.85682518,0.00016096,0,0,0.85698614,0,0
52,DAL,BOS,0,1,145,137,0,0,-4,3,3,0.212931302,0.21146101,0.001470292,0,0,0.212931302,0,0
52,DAL,BOS,1,0,137,135,1,2,4,2,2,0.866841802,0.851691058,0.015150744,0,0,0.866841802,0,0
52,DAL,BOS,1,0,135,122,0,5,6,3,3,0.105150925,0.103946572,0,5,0,0.105150925,0.114778551,0
52,DAL,BOS,1,0,122,98,0,2,5,2,2,0.91476538,0.909948038,0.004817342,0,0,0.91476538,0,0
52,DAL,BOS,0,1,97,87,0,3,-5,3,3,0.125311682,0.125300224,1.15E-05,0,0,0.125311682,0,0
52,DAL,BOS,0,1,86,74,0,5,-5,2,2,0.936098514,0.934179952,0,5,0,0.936098514,0.95080852,0
52,DAL,BOS,1,0,74,73,0,0,5,2,2,0.945407389,0.927282513,0.018124876,0,0,0.945407389,0,0
52,DAL,BOS,0,1,73,61,0,2,-5,2,3,0.106607834,0.095266574,0.011341259,0,0,0.106607834,0,0
52,DAL,BOS,1,0,60,41,0,3,5,3,2,0.958864965,0.953049315,0.00581565,0,0,0.958864965,0,0
52,DAL,BOS,0,1,40,35,0,3,-5,3,3,0.07233772,0.071542309,0.000795411,0,0,0.07233772,0,0
52,DAL,BOS,0,1,33,30,0,5,-5,2,2,0.993811747,0.970151567,0,5,5,0.978859128,0.981219659,0.002360531
52,DAL,BOS,0,1,30,25,1,3,-7,3,3,0.020161427,0.016682386,0.003479041,0,0,0.020161427,0,0
52,DAL,BOS,1,0,25,23,0,0,4,2,2,0.999516804,0.955981693,0.043535111,0,5,0.970771825,0.999516804,0.028744979
52,DAL,BOS,1,0,23,22,0,5,4,3,3,0.107626806,0.105744459,0,5,0,0.107626806,0.116728646,0
52,DAL,BOS,0,1,22,21,0,5,-2,2,2,0.998129741,0.850508118,0,5,5,0.901633404,0.904660625,0.003027221
52,DAL,BOS,0,1,21,18,1,2,-4,2,3,0.103805971,0.079967501,0.02383847,0,0,0.103805971,0,0
52,DAL,BOS,0,1,18,17,0,5,-2,2,2,0.998129741,0.86481344,0,5,5,0.914384952,0.917862239,0.003477288
52,DAL,BOS,0,1,15,10,0,0,-2,3,3,0.278559946,0.268449608,0.010110338,0,0,0.278559946,0,0
52,DAL,BOS,0,1,10,4,0,5,-2,2,2,0.998129741,0.944412086,0,5,5,0.946353998,0.978345528,0.03199153
52,DAL,BOS,0,1,4,1,0,3,-4,3,3,0.053286564,0.029961554,0.02332501,0,0,0.053286564,0,0
53,BKN,CHA,0,1,168,158,0,3,6,3,2,0.92621419,0.922822241,0.003391949,0,0,0.92621419,0,0
53,BKN,CHA,1,0,156,143,1,2,-6,2,3,0.116625241,0.107235239,0.009390002,0,0,0.116625241,0,0
53,BKN,CHA,0,1,136,118,0,2,4,2,2,0.865589469,0.864185125,0.001404344,0,0,0.865589469,0,0
53,BKN,CHA,1,0,117,104,0,2,-4,2,3,0.197780355,0.183948909,0.013831447,0,0,0.197780355,0,0
53,BKN,CHA,0,1,102,100,0,2,4,2,2,0.885015374,0.867455309,0.017560064,0,0,0.885015374,0,0
53,BKN,CHA,0,1,99,99,1,2,4,2,2,0.887139172,0.863615325,0.023523847,0,0,0.887139172,0,0
53,BKN,CHA,1,0,99,88,1,2,-6,2,3,0.085794788,0.076389114,0.009405674,0,0,0.085794788,0,0
53,BKN,CHA,1,0,88,67,0,5,-4,2,2,0.895689629,0.893886081,0,5,0,0.895689629,0.927065439,0
53,BKN,CHA,1,0,66,55,0,2,-4,2,3,0.157554994,0.140677201,0.016877792,0,0,0.157554994,0,0
53,BKN,CHA,1,0,54,54,0,2,-4,2,3,0.144566558,0.12124541,0.023321148,0,0,0.144566558,0,0
53,BKN,CHA,0,1,52,33,0,0,4,2,2,0.938400677,0.9367107,0.001689977,0,0,0.938400677,0,0
53,BKN,CHA,1,0,32,26,0,2,-4,2,3,0.124140872,0.095592478,0.028548394,0,0,0.124140872,0,0
53,BKN,CHA,0,1,24,20,0,0,4,2,2,0.999994322,0.960508993,0.039485328,0,5,0.971882801,0.999994322,0.028111521
53,BKN,CHA,1,0,20,18,0,5,-4,2,2,0.999994322,0.96438908,0,5,5,0.977248569,0.979990944,0.002742374
53,BKN,CHA,1,0,18,18,0,0,-4,3,3,0.099309038,0.099309038,0,0,0,0.099309038,0,0
53,BKN,CHA,1,0,18,17,0,5,-4,2,2,0.999994322,0.966383724,0,5,5,0.979990944,0.981372763,0.00138182
53,BKN,CHA,1,0,17,15,0,3,-6,3,3,0.023776878,0.021255822,0.002521056,0,0,0.023776878,0,0
53,BKN,CHA,1,0,13,13,0,5,-6,2,2,0.999999984,0.995312152,0,5,5,0.997612748,0.997612748,0
53,BKN,CHA,1,0,13,9,1,3,-8,3,3,0.003472381,0.001962415,0.001509967,0,0,0.003472381,0,0
54,POR,HOU,0,1,171,164,0,3,-9,3,3,0.043291011,0.042993887,0.000297124,0,0,0.043291011,0,0
54,POR,HOU,0,1,163,160,0,3,-9,3,3,0.041127355,0.039086186,0.00204117,0,0,0.041127355,0,0
54,POR,HOU,1,0,159,142,0,3,9,3,2,0.977612419,0.976786186,0.000826233,0,0,0.977612419,0,0
54,POR,HOU,1,0,141,133,0,5,9,3,3,0.03510345,0.035068174,0,5,0,0.03510345,0.03670708,0
54,POR,HOU,1,0,133,110,0,2,7,2,2,0.959013516,0.957894833,0.001118683,0,0,0.959013516,0,0
54,POR,HOU,1,0,109,105,0,5,7,3,3,0.060918125,0.058786222,0,5,0,0.060918125,0.06564165,0
54,POR,HOU,1,0,105,84,1,2,5,2,2,0.923687978,0.922633621,0.001054358,0,0,0.923687978,0,0
54,POR,HOU,0,1,84,78,0,3,-7,3,3,0.048322026,0.047937374,0.000384652,0,0,0.048322026,0,0
54,POR,HOU,0,1,77,75,0,3,-7,3,3,0.044552843,0.041882583,0.00267026,0,0,0.044552843,0,0
54,POR,HOU,1,0,74,74,0,5,7,3,3,0.042900828,0.038314999,0,5,0,0.042900828,0.048597824,0
54,POR,HOU,0,1,74,60,0,5,-5,2,2,0.945476781,0.943751647,0,5,0,0.945476781,0.958089753,0
54,POR,HOU,1,0,60,57,0,5,7,3,3,0.034879678,0.033794346,0,5,0,0.034879678,0.038187111,0
54,POR,HOU,1,0,57,54,0,0,5,2,2,0.962474693,0.944607788,0.017866905,0,0,0.962474693,0,0
54,POR,HOU,0,1,54,52,0,2,-5,2,3,0.088957857,0.077607109,0.011350748,0,0,0.088957857,0,0
54,POR,HOU,0,1,50,45,0,5,-5,2,2,0.97070878,0.954156245,0,5,5,0.964987228,0.968642426,0.003655198
54,POR,HOU,0,1,45,39,1,3,-6,3,3,0.045483707,0.045442615,4.11E-05,0,0,0.045483707,0,0
54,POR,HOU,1,0,39,31,0,0,3,2,2,0.927553249,0.897734687,0.029818562,0,5,0.916003518,0.927553249,0.01154973
54,POR,HOU,0,1,31,30,0,0,-3,3,3,0.198422673,0.196946247,0.001476426,0,0,0.198422673,0,0
54,POR,HOU,1,0,28,11,0,3,3,3,2,0.982499287,0.944599932,0.037899355,0,5,0.934780633,0.982499287,0.047718654
54,POR,HOU,1,0,9,8,0,5,3,3,3,0.15289407,0.149731607,0,5,5,0.148121704,0.142070862,0.006050842
54,POR,HOU,0,1,8,7,0,5,-1,2,2,0.967265107,0.810177482,0,5,5,0.885158582,0.89379639,0.008637808
54,POR,HOU,0,1,7,1,1,3,-3,3,3,0.14640256,0.123228349,0.023174211,0,5,0.135317956,0.14640256,0.011084604
54,POR,HOU,1,0,1,0,0,3,0,3,2,0.719392948,0.622886142,0.096506806,0,0,0.719392948,0,0
55,POR,HOU,1,0,167,158,0,2,-3,2,3,0.30177486,0.290084801,0.011690059,0,0,0.30177486,0,0
55,POR,HOU,1,0,158,158,0,5,-3,2,2,0.80253205,0.779490539,0,5,0,0.80253205,0.823242671,0
55,POR,HOU,0,1,158,141,1,2,3,2,2,0.80253205,0.80080165,0.001730399,0,0,0.80253205,0,0
55,POR,HOU,1,0,141,122,0,2,-5,2,3,0.157408153,0.135778369,0.021629783,0,0,0.157408153,0,0
55,POR,HOU,0,1,121,97,0,2,5,2,2,0.914945624,0.910529277,0.004416347,0,0,0.914945624,0,0
55,POR,HOU,0,1,96,88,0,5,5,3,3,0.128969424,0.128355171,0,5,0,0.128969424,0.137022804,0
55,POR,HOU,0,1,88,88,0,0,5,2,2,0.934506114,0.91587189,0.018634223,0,0,0.934506114,0,0
55,POR,HOU,1,0,88,77,0,3,-5,3,3,0.123022985,0.122742614,0.000280371,0,0,0.123022985,0,0
55,POR,HOU,0,1,76,54,0,3,5,3,2,0.94364711,0.938532864,0.005114246,0,0,0.94364711,0,0
55,POR,HOU,1,0,53,41,1,2,-5,2,3,0.091373573,0.073824395,0.017549178,0,0,0.091373573,0,0
55,POR,HOU,0,1,41,22,0,0,3,2,2,0.92017783,0.914694838,0.005482992,0,5,0.907388874,0.92017783,0.012788956
55,POR,HOU,1,0,22,8,0,0,-3,3,3,0.191448255,0.158419279,0.033028976,0,0,0.191448255,0,0
55,POR,HOU,1,0,8,4,0,5,-3,2,2,0.999898944,0.982508531,0,5,5,0.979373658,0.991530675,0.012157017
55,POR,HOU,1,0,4,0,0,2,-5,2,3,0.018883328,4.71E-05,0.018836194,0,0,0.018883328,0,0
56,MIN,ORL,1,0,169,167,0,0,-3,3,3,0.294438116,0.275064032,0.019374085,0,0,0.294438116,0,0
56,MIN,ORL,0,1,167,152,0,5,3,3,3,0.293510587,0.289716716,0,5,0,0.293510587,0.329338291,0
56,MIN,ORL,0,1,152,152,0,0,3,2,2,0.804441016,0.781041486,0.023399531,0,0,0.804441016,0,0
56,MIN,ORL,1,0,152,140,0,2,-3,2,3,0.286328026,0.282374373,0.003953653,0,0,0.286328026,0,0
56,MIN,ORL,0,1,139,130,0,2,3,2,2,0.809752248,0.806923272,0.002828976,0,0,0.809752248,0,0
56,MIN,ORL,0,1,130,124,0,2,3,2,2,0.813958732,0.805937915,0.008020818,0,0,0.813958732,0,0
56,MIN,ORL,0,1,123,120,1,2,3,2,2,0.81757941,0.801798307,0.015781103,0,0,0.81757941,0,0
56,MIN,ORL,0,1,120,108,0,5,5,3,3,0.139546413,0.138940667,0,5,0,0.139546413,0.155339924,0
56,MIN,ORL,0,1,108,85,0,3,3,3,2,0.82657079,0.806658296,0.019912494,0,0,0.82657079,0,0
56,MIN,ORL,0,1,83,83,0,5,3,3,3,0.244862253,0.215239377,0,5,0,0.244862253,0.288023369,0
56,MIN,ORL,0,1,83,68,1,2,1,2,2,0.675596968,0.675091891,0.000505078,0,0,0.675596968,0,0
56,MIN,ORL,1,0,68,55,0,2,-3,2,3,0.232377539,0.220066893,0.012310646,0,0,0.232377539,0,0
56,MIN,ORL,0,1,55,40,0,3,3,3,2,0.88378738,0.872110056,0.011677324,0,0,0.88378738,0,0
56,MIN,ORL,0,1,40,28,0,5,3,3,3,0.200644103,0.198879136,0,5,0,0.200644103,0.226373648,0
56,MIN,ORL,0,1,10,6,0,0,2,2,2,0.998099599,0.925119914,0.072979684,0,5,0.942702809,0.998099599,0.05539679
56,MIN,ORL,1,0,6,2,1,2,-2,2,3,0.271415603,0.210120919,0.061294684,0,0,0.271415603,0,0
56,MIN,ORL,0,1,2,0,0,2,0,2,2,0.718085109,0.718085109,0,0,0,0.718085109,0,0
57,MIN,ORL,1,0,180,156,0,2,0,2,2,0.561414446,0.5315361,0.029878346,0,0,0.561414446,0,0
57,MIN,ORL,0,1,155,141,0,2,0,2,2,0.559093444,0.558163634,0.00092981,0,0,0.559093444,0,0
57,MIN,ORL,1,0,136,117,0,2,0,2,2,0.559148532,0.548625408,0.010523124,0,0,0.559148532,0,0
57,MIN,ORL,0,1,116,104,0,0,0,2,2,0.558912268,0.558909093,3.18E-06,0,0,0.558912268,0,0
57,MIN,ORL,1,0,104,91,1,2,0,2,2,0.560577987,0.560445984,0.000132003,0,0,0.560577987,0,0
57,MIN,ORL,0,1,91,69,1,3,-2,3,3,0.345883353,0.306728359,0.039154994,0,0,0.345883353,0,0
57,MIN,ORL,1,0,69,58,1,2,-1,2,2,0.443002267,0.442903998,9.83E-05,0,0,0.443002267,0,0
57,MIN,ORL,0,1,58,49,1,2,-1,2,3,0.442480872,0.437984071,0.004496801,0,0,0.442480872,0,0
57,MIN,ORL,1,0,49,49,0,5,-1,2,2,0.712731362,0.658970273,0,5,0,0.712731362,0.75197841,0
57,MIN,ORL,1,0,49,41,0,2,-2,2,3,0.313938259,0.306136805,0.007801454,0,0,0.313938259,0,0
57,MIN,ORL,1,0,41,41,0,2,-2,2,3,0.306365951,0.274051609,0.032314341,0,0,0.306365951,0,0
57,MIN,ORL,0,1,41,41,0,5,2,3,3,0.306365951,0.264050213,0,5,0,0.306365951,0.370956442,0
57,MIN,ORL,0,1,41,23,0,2,0,2,2,0.589365272,0.584124,0.005241273,0,0,0.589365272,0,0
57,MIN,ORL,1,0,23,22,0,0,0,2,2,0.71823474,0.591063332,0.127171408,0,0,0.71823474,0,0
57,MIN,ORL,0,1,22,3,1,3,3,3,2,0.999897466,0.983886436,0.01601103,0,5,0.946845357,0.999897466,0.053052108
57,MIN,ORL,1,0,3,0,0,3,-3,3,3,0.128545288,0.11792417,0.010621118,0,5,0.112322108,0.128545288,0.01622318
58,TOR,UTA,0,1,174,151,0,2,1,2,2,0.647870195,0.627078901,0.020791293,0,0,0.647870195,0,0
58,TOR,UTA,1,0,150,126,0,3,-1,3,3,0.46934238,0.421236521,0.048105859,0,0,0.46934238,0,0
58,TOR,UTA,0,1,123,103,0,2,1,2,2,0.656501206,0.646267784,0.010233423,0,0,0.656501206,0,0
58,TOR,UTA,1,0,102,81,0,2,-1,2,3,0.459562098,0.429475932,0.030086166,0,0,0.459562098,0,0
58,TOR,UTA,1,0,81,81,1,2,-1,2,3,0.455574775,0.414731899,0.040842875,0,0,0.455574775,0,0
58,TOR,UTA,0,1,81,72,1,2,-1,2,3,0.448795615,0.441402521,0.007393094,0,0,0.448795615,0,0
58,TOR,UTA,1,0,72,59,0,2,-1,2,3,0.453956632,0.443367786,0.010588846,0,0,0.453956632,0,0
58,TOR,UTA,0,1,58,40,1,2,1,2,2,0.697307434,0.694899169,0.002408265,0,0,0.697307434,0,0
58,TOR,UTA,0,1,40,40,0,5,3,3,3,0.212026172,0.178053556,0,5,0,0.212026172,0.243324395,0
58,TOR,UTA,0,1,40,27,0,5,4,3,3,0.130735956,0.126250495,0,5,0,0.130735956,0.127164151,0
58,TOR,UTA,0,1,27,24,1,2,2,2,2,0.954142196,0.838859962,0.115282234,0,5,0.8819522,0.954142196,0.072189996
58,TOR,UTA,1,0,24,20,0,0,-4,3,3,0.115581809,0.107898359,0.007683451,0,0,0.115581809,0,0
58,TOR,UTA,1,0,20,18,0,5,-4,2,2,0.999994407,0.964652485,0,5,5,0.975857017,0.978705364,0.002848347
58,TOR,UTA,1,0,18,11,1,2,-5,2,3,0.053534637,0.025288893,0.028245744,0,0,0.053534637,0,0
58,TOR,UTA,1,0,10,9,0,5,-3,2,2,0.999895963,0.959019149,0,5,5,0.975802749,0.978589069,0.00278632
58,TOR,UTA,1,0,9,4,0,3,-4,3,3,0.079511486,0.058074195,0.021437291,0,0,0.079511486,0,0
59,NYK,OKC,1,0,167,162,0,2,9,2,2,0.976149747,0.973772714,0.002377034,0,0,0.976149747,0,0
59,NYK,OKC,1,0,161,148,0,3,9,3,2,0.977135041,0.975805628,0.001329413,0,0,0.977135041,0,0
59,NYK,OKC,0,1,147,139,0,3,-9,3,3,0.037165377,0.037121234,4.41E-05,0,0,0.037165377,0,0
59,NYK,OKC,1,0,138,123,0,2,9,2,2,0.981111331,0.980983656,0.000127676,0,0,0.981111331,0,0
59,NYK,OKC,0,1,122,117,1,2,-9,2,3,0.030181677,0.027899001,0.002282675,0,0,0.030181677,0,0
59,NYK,OKC,1,0,117,117,0,5,7,3,3,0.065515279,0.058129568,0,5,0,0.065515279,0.076032197,0
59,NYK,OKC,1,0,117,97,1,2,6,2,2,0.944751854,0.944359941,0.000391913,0,0,0.944751854,0,0
59,NYK,OKC,0,1,97,86,1,2,-8,2,3,0.036010981,0.032042766,0.003968216,0,0,0.036010981,0,0
59,NYK,OKC,1,0,86,70,0,0,6,2,2,0.960105596,0.959617812,0.000487784,0,0,0.960105596,0,0
59,NYK,OKC,0,1,70,62,0,2,-6,2,3,0.066826527,0.060105156,0.006721371,0,0,0.066826527,0,0
59,NYK,OKC,0,1,62,62,0,5,-6,2,2,0.975862061,0.959709412,0,5,0,0.975862061,0.975103389,0
59,NYK,OKC,1,0,62,50,0,0,6,2,2,0.975862061,0.971613579,0.004248482,0,0,0.975862061,0,0
59,NYK,OKC,1,0,50,46,0,5,6,3,3,0.050679065,0.049748815,0,5,0,0.050679065,0.057818863,0
59,NYK,OKC,0,1,46,33,0,5,-4,2,2,0.950788082,0.940528051,0,5,0,0.950788082,0.961533134,0
59,NYK,OKC,0,1,32,26,0,3,-4,3,3,0.125029369,0.115300079,0.00972929,0,0,0.125029369,0,0
59,NYK,OKC,0,1,25,25,0,5,-4,2,2,0.999502158,0.951825098,0,5,5,0.971383132,0.971383132,0
59,NYK,OKC,0,1,25,20,1,2,-6,2,3,0.033168042,0.021350959,0.011817083,0,0,0.033168042,0,0
59,NYK,OKC,0,1,20,18,0,5,-4,2,2,0.999994391,0.964702713,0,5,5,0.977933113,0.980617714,0.002684601
59,NYK,OKC,0,1,18,13,1,3,-6,3,3,0.025045972,0.018621432,0.006424541,0,0,0.025045972,0,0
59,NYK,OKC,1,0,13,12,0,0,3,2,2,0.999895672,0.947332043,0.05256363,0,5,0.970920955,0.999895672,0.028974717
59,NYK,OKC,0,1,12,9,0,3,-3,3,3,0.163785053,0.154931782,0.008853271,0,0,0.163785053,0,0
59,NYK,OKC,0,1,6,1,0,3,-3,3,3,0.144631451,0.124302205,0.020329246,0,5,0.144463927,0.144631451,0.000167524
60,WAS,DET,0,1,162,159,1,2,-5,2,3,0.165892596,0.151714408,0.014178189,0,0,0.165892596,0,0
60,WAS,DET,1,0,159,137,0,2,3,2,2,0.800958046,0.790430391,0.010527655,0,0,0.800958046,0,0
60,WAS,DET,1,0,137,137,0,0,3,2,2,0.809615655,0.78430897,0.025306685,0,0,0.809615655,0,0
60,WAS,DET,1,0,137,137,0,0,3,2,2,0.809615655,0.78430897,0.025306685,0,0,0.809615655,0,0
60,WAS,DET,0,1,137,110,0,2,-3,2,3,0.283189986,0.225029506,0.05816048,0,0,0.283189986,0,0
60,WAS,DET,0,1,110,101,0,0,-3,3,3,0.268101355,0.267199952,0.000901403,0,0,0.268101355,0,0
60,WAS,DET,1,0,101,95,0,2,3,2,2,0.830306221,0.820278254,0.010027967,0,0,0.830306221,0,0
60,WAS,DET,0,1,95,80,0,2,-3,2,3,0.25848271,0.239319783,0.019162928,0,0,0.25848271,0,0
60,WAS,DET,1,0,80,66,1,2,5,2,2,0.939586112,0.93851595,0.001070162,0,0,0.939586112,0,0
60,WAS,DET,0,1,66,53,0,2,-5,2,3,0.102033417,0.085843085,0.016190331,0,0,0.102033417,0,0
60,WAS,DET,0,1,53,52,1,2,-3,2,3,0.222497932,0.192702782,0.02979515,0,0,0.222497932,0,0
60,WAS,DET,1,0,52,34,0,2,3,2,2,0.888208914,0.887771282,0.000437632,0,0,0.888208914,0,0
60,WAS,DET,0,1,32,26,0,3,-3,3,3,0.202390811,0.193173984,0.009216827,0,0,0.202390811,0,0
60,WAS,DET,0,1,25,20,0,5,-3,2,2,0.996960659,0.921322836,0,5,5,0.938098787,0.949015499,0.010916711
60,WAS,DET,0,1,20,19,0,5,-3,2,2,0.99989548,0.92415555,0,5,5,0.949015499,0.951348115,0.002332616
60,WAS,DET,1,0,19,9,0,5,4,3,3,0.101819686,0.075628008,0,5,0,0.101819686,0.061533468,0
60,WAS,DET,1,0,9,9,0,0,2,2,2,0.998062845,0.902005751,0.096057094,0,5,0.94449925,0.998062845,0.053563596
60,WAS,DET,0,1,9,1,0,3,-2,3,3,0.282451592,0.259828078,0.022623515,0,0,0.282451592,0,0
61,NYK,HOU,1,0,160,160,0,2,0,2,2,0.558994147,0.532328116,0.026666031,0,0,0.558994147,0,0
61,NYK,HOU,0,1,157,144,0,2,0,2,2,0.559129809,0.558866189,0.00026362,0,0,0.559129809,0,0
61,NYK,HOU,1,0,143,138,1,3,0,3,2,0.558269382,0.542693763,0.015575619,0,0,0.558269382,0,0
61,NYK,HOU,1,0,138,123,0,5,3,3,3,0.281453245,0.277335543,0,5,0,0.281453245,0.299744619,0
61,NYK,HOU,1,0,123,105,0,2,1,2,2,0.657618664,0.652348176,0.005270488,0,0,0.657618664,0,0
61,NYK,HOU,1,0,104,101,0,5,1,3,3,0.451337998,0.428457939,0,5,0,0.451337998,0.491583677,0
61,NYK,HOU,1,0,101,84,0,3,-1,3,3,0.451361751,0.44195205,0.009409701,0,0,0.451361751,0,0
61,NYK,HOU,0,1,83,82,0,5,1,3,3,0.44739272,0.409489291,0,5,0,0.44739272,0.51109494,0
61,NYK,HOU,0,1,82,71,0,2,-1,2,3,0.446445877,0.44489113,0.001554747,0,0,0.446445877,0,0
61,NYK,HOU,1,0,70,69,0,0,1,2,2,0.685457153,0.650418847,0.035038306,0,0,0.685457153,0,0
61,NYK,HOU,0,1,69,59,0,3,-1,3,3,0.443541243,0.442523833,0.00101741,0,0,0.443541243,0,0
61,NYK,HOU,1,0,58,40,1,2,3,2,2,0.878614283,0.878445929,0.000168354,0,0,0.878614283,0,0
61,NYK,HOU,0,1,40,21,0,3,-3,3,3,0.203346064,0.173278405,0.030067659,0,0,0.203346064,0,0
61,NYK,HOU,0,1,20,19,0,5,-3,2,2,0.999896741,0.924987235,0,5,5,0.954695785,0.956882689,0.002186904
61,NYK,HOU,0,1,18,13,0,5,-4,2,2,0.999994449,0.975096135,0,5,5,0.980617714,0.987385224,0.00676751
61,NYK,HOU,0,1,13,13,0,0,-4,3,3,0.0862574,0.0862574,0,0,0,0.0862574,0,0
61,NYK,HOU,0,1,13,12,0,5,-4,2,2,0.999994449,0.977241164,0,5,5,0.987385224,0.988726271,0.001341047
61,NYK,HOU,0,1,12,8,1,3,-3,3,3,0.161509758,0.149731607,0.011778151,0,0,0.161509758,0,0
61,NYK,HOU,0,1,8,2,0,5,-3,2,2,0.999896741,0.992392081,0,5,5,0.983660581,0.997929097,0.014268516
61,NYK,HOU,0,1,2,0,0,3,-5,3,3,0.009982381,0.000584353,0.009398028,0,0,0.009982381,0,0
62,PHI,MIA,0,1,171,160,1,3,-3,3,3,0.295352358,0.295352037,3.21E-07,0,0,0.295352358,0,0
62,PHI,MIA,1,0,160,137,0,2,0,2,2,0.551735122,0.526264586,0.025470536,0,0,0.551735122,0,0
62,PHI,MIA,0,1,136,119,0,0,0,2,2,0.560003189,0.554512304,0.005490885,0,0,0.560003189,0,0
62,PHI,MIA,1,0,119,101,0,0,0,2,2,0.550218257,0.542406425,0.007811832,0,0,0.550218257,0,0
62,PHI,MIA,1,0,101,85,0,5,0,2,2,0.561862391,0.558543839,0,5,0,0.561862391,0.612959912,0
62,PHI,MIA,1,0,85,73,0,0,-2,3,3,0.335243207,0.334990298,0.000252909,0,0,0.335243207,0,0
62,PHI,MIA,0,1,73,54,0,2,2,2,2,0.783138381,0.780413868,0.002724514,0,0,0.783138381,0,0
62,PHI,MIA,0,1,53,52,1,2,2,2,2,0.812659671,0.769469358,0.043190312,0,0,0.812659671,0,0
62,PHI,MIA,1,0,52,30,0,3,-4,3,3,0.137643195,0.100643261,0.036999933,0,0,0.137643195,0,0
62,PHI,MIA,1,0,22,19,0,5,-4,2,2,0.999994588,0.963344382,0,5,5,0.972933512,0.977170258,0.004236745
62,PHI,MIA,1,0,19,8,0,3,-6,3,3,0.025161073,0.01107868,0.014082393,0,0,0.025161073,0,0
62,PHI,MIA,0,1,6,5,0,0,6,2,2,0.999999984,0.999270341,0.000729643,0,5,0.999494898,0.999999984,0.000505086
62,PHI,MIA,1,0,5,3,1,2,-6,2,3,0.006686515,0.001494364,0.005192151,0,0,0.006686515,0,0
62,PHI,MIA,1,0,3,1,0,5,-4,2,2,0.999994588,0.999517299,0,5,5,0.998713372,0.999862928,0.001149556
63,DAL,OKC,1,0,172,152,0,2,-1,2,2,0.468542724,0.452835879,0.015706846,0,0,0.468542724,0,0
63,DAL,OKC,0,1,152,152,0,5,1,2,2,0.46347405,0.43583928,0,5,0,0.46347405,0.516342366,0
63,DAL,OKC,1,0,152,143,0,0,-1,2,2,0.46347405,0.462218803,0.001255246,0,0,0.46347405,0,0
63,DAL,OKC,0,1,143,139,1,2,1,2,2,0.65892354,0.644992487,0.013931053,0,0,0.65892354,0,0
63,DAL,OKC,1,0,139,126,0,0,-3,3,3,0.281599929,0.280545845,0.001054084,0,0,0.281599929,0,0
63,DAL,OKC,0,1,126,122,1,2,3,2,2,0.819971975,0.807015665,0.01295631,0,0,0.819971975,0,0
63,DAL,OKC,1,0,122,98,1,3,-5,3,3,0.142038897,0.110011251,0.032027646,0,0,0.142038897,0,0
63,DAL,OKC,0,1,98,80,0,0,2,2,2,0.765103507,0.762368786,0.002734721,0,0,0.765103507,0,0
63,DAL,OKC,1,0,80,76,0,2,-2,2,3,0.337774211,0.322480935,0.015293276,0,0,0.337774211,0,0
63,DAL,OKC,1,0,76,76,1,2,-2,2,3,0.335457228,0.304324632,0.031132596,0,0,0.335457228,0,0
63,DAL,OKC,0,1,76,63,1,2,0,2,2,0.573267466,0.573243322,2.41E-05,0,0,0.573267466,0,0
63,DAL,OKC,1,0,63,53,0,3,-2,3,3,0.327239247,0.326832863,0.000406384,0,0,0.327239247,0,0
63,DAL,OKC,0,1,53,42,0,2,2,2,2,0.817052645,0.81082044,0.006232205,0,0,0.817052645,0,0
63,DAL,OKC,0,1,41,41,0,5,2,3,3,0.30946852,0.263962242,0,5,0,0.30946852,0.370314021,0
